1.7218550420991041 4 -1 
5.0 5.0 0.0 -0.0
0.6611340107602593 1.8407028957457898 -0.09780469087479288 -0.05750991759833111
4.628227098701631 1.8231111085857146 -0.07783968143260614 -0.06390612703172933
1.3773595991235548 1.3961420249300138 -0.09931324933890427 0.08034000406215135
0.0050000000000000044 8.731916583265711 0.06577661835387753 -0.034931840155608664
6.639473059194549 6.06407452739745 0.09316042435452641 -0.02728951534859101
2.550932103659027 0.3878412291121419 -0.04869778515225934 0.060512634731850534
9.246116809265361 7.918265585657004 -0.06129870094649697 8.77228462138846E-4
3.936473500766459 2.8913734206012616 0.030213547209310666 -0.08178518651444283
7.088515364838013 7.4175542324633765 -0.036420814579490805 0.01244505733212107
2.2583413819843017 3.9440015839067173 0.018530056540678942 0.017298874632102067
6.708614943635227 1 -1 
5.0 5.0 0.0 -0.0
0.0050000000000000044 1.4548910031383953 0.09780469087479288 -0.05750991759833111
4.106030648635044 1.3943895097908041 -0.07783968143260614 -0.06390612703172933
0.7111052505076103 1.9351121767530772 -0.09931324933890427 0.08034000406215135
0.44627000483061396 8.497572318389118 0.06577661835387753 -0.034931840155608664
7.2644504741747244 5.880999676925329 0.09316042435452641 -0.02728951534859101
2.2242374144646426 0.7937971947529745 -0.04869778515225934 0.060512634731850534
8.834887428070266 7.924150573627091 -0.06129870094649697 8.77228462138846E-4
4.139164555075069 2.342708096182476 0.030213547209310666 -0.08178518651444283
6.844182143890674 7.501043330056041 -0.036420814579490805 0.01244505733212107
2.3826523961995063 4.0600530727717095 0.018530056540678942 0.017298874632102067
7.109879650579569 3 -1 
5.0 5.0 0.0 -0.0
0.7003795813819151 1.0460024102995131 0.09780469087479288 -0.05750991759833111
3.552599881609761 0.9400246376605588 -0.07783968143260614 -0.06390612703172933
0.0050000000000000044 2.506319936762047 0.09931324933890427 0.08034000406215135
0.9139338451487864 8.249211138909457 0.06577661835387753 -0.034931840155608664
7.926809879532329 5.686974507074203 0.09316042435452641 -0.02728951534859101
1.878002022782298 1.224034745035913 -0.04869778515225934 0.060512634731850534
8.399061041603805 7.930387562418961 -0.06129870094649697 8.77228462138846E-4
4.353979239550371 1.7612252628645844 0.030213547209310666 -0.08178518651444283
6.58523453545442 7.589526189931985 -0.036420814579490805 0.01244505733212107
2.5143988681221683 4.183045989496419 0.018530056540678942 0.017298874632102067
14.63122052751405 2 -1 
5.0 5.0 0.0 -0.0
2.131381582196351 0.20456212339916957 0.09780469087479288 -0.05750991759833111
2.41371033677786 0.0050000000000000044 -0.07783968143260614 0.06390612703172933
1.4580740523814972 3.681792253376758 0.09931324933890427 0.08034000406215135
1.8763260538384967 7.738115682160876 0.06577661835387753 -0.034931840155608664
9.289860592700196 5.287695589919989 0.09316042435452641 -0.02728951534859101
1.1654939890180924 2.1094084484985243 -0.04869778515225934 0.060512634731850534
7.502186230005473 7.9432224855015265 -0.06129870094649697 8.77228462138846E-4
4.796040311688253 0.5646081630879032 0.030213547209310666 -0.08178518651444283
6.052353565550192 7.771612568235804 -0.036420814579490805 0.01244505733212107
2.785516211756146 4.436149639116523 0.018530056540678942 0.017298874632102067
1.6627629908112014 1 2 
5.0 5.0 0.0 -0.0
2.2940076025106864 0.1089367608120628 -0.09579763109543138 -0.011250536079588654
2.2842813952751886 0.11126074291443884 0.11576264053761812 0.01764674551298688
1.6232084478794322 3.8153786388129247 0.09931324933890427 0.08034000406215135
1.9856969804980371 7.680032311149197 0.06577661835387753 -0.034931840155608664
9.444764298525168 5.242319593761177 0.09316042435452641 -0.02728951534859101
1.0845211141324405 2.210026618007122 -0.04869778515225934 0.060512634731850534
